year_since_draft,metric_value,metric_percentile,prob_year3_decision,weighted_metric_year3,prob_year4_decision,weighted_metric_year4,prob_year5_decision,weighted_metric_year5
1,60.75471876133317,5.162523900573613,0.0,60.75471876133317,0.0,60.75471876133317,0.25,60.75471876133317
1,159.74225959781842,8.795411089866157,0.0,159.74225959781842,0.0,159.74225959781842,0.125,159.74225959781842
1,258.7298004343036,11.663479923518164,0.0,258.7298004343036,0.0,258.7298004343036,0.0,258.7298004343036
1,357.7173412707889,15.678776290630974,0.0,357.7173412707889,0.0,357.7173412707889,0.125,357.7173412707889
1,456.7048821072741,17.399617590822178,0.0,456.7048821072741,0.0,456.7048821072741,0.25,456.7048821072741
1,555.6924229437593,18.35564053537285,0.0,555.6924229437593,0.0,555.6924229437593,0.25,555.6924229437593
1,654.6799637802446,20.650095602294453,0.0,654.6799637802446,0.0,654.6799637802446,0.25,654.6799637802446
1,753.6675046167298,21.797323135755256,0.0,753.6675046167298,0.0,753.6675046167298,0.25,753.6675046167298
1,852.655045453215,23.135755258126196,0.0,852.655045453215,0.0,852.655045453215,0.375,852.6550454532152
1,951.6425862897003,26.195028680688335,0.0,951.6425862897003,0.06666666666666667,951.6425862897003,0.375,951.6425862897003
1,1050.6301271261855,26.577437858508603,0.0,1050.6301271261855,0.06666666666666667,1050.6301271261855,0.25,1050.6301271261855
1,1149.6176679626708,29.063097514340342,0.0,1149.6176679626708,0.06666666666666667,1149.6176679626708,0.25,1149.6176679626708
1,1248.6052087991561,29.636711281070745,0.0,1248.6052087991561,0.06666666666666667,1248.6052087991561,0.25,1248.6052087991561
1,1347.5927496356412,31.166347992351817,0.09090909090909091,1347.5927496356412,0.06666666666666667,1347.5927496356412,0.25,1347.5927496356412
1,1446.5802904721265,34.03441682600382,0.09090909090909091,1446.5802904721265,0.06666666666666667,1446.5802904721265,0.25,1446.5802904721265
1,1545.5678313086116,35.18164435946463,0.09090909090909091,1545.5678313086114,0.06666666666666667,1545.5678313086116,0.375,1545.5678313086116
1,1644.555372145097,35.94646271510516,0.09090909090909091,1644.555372145097,0.06666666666666667,1644.555372145097,0.25,1644.555372145097
1,1743.5429129815823,36.32887189292543,0.18181818181818182,1743.5429129815823,0.06666666666666667,1743.5429129815823,0.25,1743.5429129815825
1,1842.5304538180674,37.66730401529637,0.2727272727272727,1842.5304538180674,0.06666666666666667,1842.5304538180674,0.25,1842.5304538180676
1,1941.5179946545527,39.005736137667306,0.2727272727272727,1941.5179946545527,0.06666666666666667,1941.5179946545527,0.375,1941.5179946545527
1,2040.5055354910378,39.77055449330784,0.36363636363636365,2040.5055354910378,0.06666666666666667,2040.5055354910378,0.5,2040.5055354910378
1,2139.4930763275233,40.53537284894838,0.36363636363636365,2139.4930763275233,0.06666666666666667,2139.4930763275233,0.5,2139.4930763275233
1,2238.4806171640084,42.82982791586998,0.36363636363636365,2238.4806171640084,0.13333333333333333,2238.4806171640084,0.5,2238.4806171640084
1,2337.4681580004935,44.93307839388145,0.36363636363636365,2337.4681580004935,0.13333333333333333,2337.4681580004935,0.375,2337.4681580004935
1,2436.455698836979,45.88910133843212,0.45454545454545453,2436.455698836979,0.13333333333333333,2436.455698836979,0.375,2436.455698836979
1,2535.443239673464,47.22753346080306,0.45454545454545453,2535.443239673464,0.2,2535.443239673464,0.5,2535.443239673464
1,2634.4307805099493,48.18355640535373,0.45454545454545453,2634.4307805099493,0.2,2634.4307805099493,0.5,2634.4307805099493
1,2733.4183213464344,49.33078393881453,0.36363636363636365,2733.4183213464344,0.4,2733.4183213464344,0.5,2733.4183213464344
1,2832.40586218292,50.8604206500956,0.36363636363636365,2832.40586218292,0.4,2832.40586218292,0.5,2832.40586218292
1,2931.393403019405,52.39005736137667,0.36363636363636365,2931.393403019405,0.5333333333333333,2931.393403019405,0.5,2931.393403019405
1,3030.38094385589,53.72848948374761,0.36363636363636365,3030.38094385589,0.5333333333333333,3030.38094385589,0.5,3030.38094385589
1,3129.3684846923757,55.25812619502868,0.36363636363636365,3129.3684846923757,0.6,3129.3684846923757,0.375,3129.368484692375
1,3228.3560255288608,57.170172084130016,0.36363636363636365,3228.3560255288608,0.6666666666666666,3228.3560255288608,0.5,3228.3560255288603
1,3327.343566365346,58.69980879541109,0.5454545454545454,3327.343566365346,0.6666666666666666,3327.343566365346,0.625,3327.3435663653454
1,3426.3311072018314,61.37667304015296,0.5454545454545454,3426.3311072018314,0.6666666666666666,3426.3311072018314,0.5,3426.3311072018314
1,3525.3186480383165,62.523900573613766,0.6363636363636364,3525.3186480383165,0.6666666666666666,3525.3186480383165,0.375,3525.3186480383165
1,3624.3061888748016,64.05353728489483,0.6363636363636364,3624.3061888748016,0.6666666666666666,3624.3061888748016,0.375,3624.3061888748016
